source,date,label,category,text
twitter,2025-11-16,0,nation,وزير الصحة سايحي استقبل سفير دولة قطر في الدزاير باش يهدروا على التعاون
twitter,2025-11-16,3,monde,لوران نونيز حاب يرجع العلاقات والامتيازات مع الدزاير وتكون كاينة اتصالات قوية
twitter,2025-11-16,0,societe,كاين حادثة حزينة في ولاية قسنطينة وين ماتت مرا ربي يرحمها بعد ما طاحت
twitter,2025-11-16,0,societe,محمد الصديق آيت مسعودان يقول بلي لازم نعاودو نشوفو في السيستام تاع قهاوي لافارماسي اللي يخدموا في الليل باش نضمنوا الدوا لكاع الناس
twitter,2025-11-16,3,islam,هاد الجماعة اللي يدعو السلفية راهم غير يطعنوا في بعضاتهم على جال المصالح، وما همهم لا دعوة لا والو، اليوم راهم يشربوا من نفس الكاس اللي ذاقو منو غيرهم
twitter,2025-11-16,2,societe,كاين متظاهرين يخلصوهم عشرة أورو في النهار باش يخرجو، والسؤال هو وقتاش ينظمو تظاهرة حقيقية على جال المشاكل تاع الصح
twitter,2025-11-16,2,economie,هاد الشرق تاعكم راهو قديم بزاف، والسياسات تاعهم حابسة كيما الطوموبيلات القديمة، راهم يحكيو على استثمارات تاع خمسماية مليار وهي قاع ميزيرية وكذب في كذب
twitter,2025-11-16,0,monde,كاين حرب إعلامية راه يدير فيها المخزن المغربي، ما ينتجوا غير الخراب والكذب، وحابين يديرو الفتنة بين العرب باستعمال وسائل إعلام سعودية وإماراتية
twitter,2025-11-16,3,nation,كاين ناس راهم يغلطوا ويجيبوا اللعنة على رواحهم بسبايب الهدرة اللي راهي تتقال على الدزاير
twitter,2025-11-16,2,monde,فرنسا راهي أكثر بلاد تستهلك دوا الأمراض العقلية والضغط في أوروبا، ومع هاد الشي ركعتكم، وأنت في هاد الفيديو راك تبين بلي ما عندك حتى دليل غير الهدرة الفارغة
twitter,2025-11-16,0,societe,لادوان حكمت تلطاش ألف باطة تاع دخان براني مهرب، وزادوا لقاوا معاهم تمنطاش بلاكة تاع حشيش
twitter,2025-11-16,0,sport,المنتخب رجع يتدرب اليوم الصباح باش يوجدو للماتش الودي ضد الدزاير نهار الثلاثاء، الخدمة في المعسكر راهي تبين بلي كاين جدية كبيرة، واش رايكم نتيقو في الأخضر ولا نستناو الماتش؟
twitter,2025-11-16,3,nation,بوعلام سنسال راهو يهدر على انقلاب صرا بصح الهدرة تاعو ما فيها حتى مصداقية
twitter,2025-11-16,1,monde,واحد الراديو طالياني راه حاب يعاون الصحراويين، وقضية منح الطوموبيلات باش يروحوا للشرق هادي حاجة ما فيهاش نقاش وقاع الناس علابالهم بيها
twitter,2025-11-16,0,societe,الكاتبة حرية خدي قالت بلي الرواية عندها قوة كبيرة باش تخلي أثر في الناس يفوت قاع واش راه مكتوب في الورق
twitter,2025-11-16,1,islam,يا ولاد الفيس والجيش الإسلامي للإنقاذ، واش تحسبوا في رواحكم؟ راكم غير تسبوا في المسلمين وتنافقوا والناس كرهت من الخطاب تاعكم
twitter,2025-11-16,0,monde,إعلان الجزائر هو اللحظة اللي بدلت وجه القضية الفلسطينية كامل، وهاد الشي خرج من بلاد الشهداء
twitter,2025-11-16,0,economie,شركة لوجيترانس راهي تخدم في التيرا وبشار راهي تستنى في قاعدة لوجستية جديدة راح تطور المنطقة
twitter,2025-11-16,1,nation,في قضية بوعلام سنسال، الرئيس عبد المجيد تبون كان واضح بزاف في الكلام تاعو ورد على قاع التساؤلات
twitter,2025-11-16,2,nation,شكون اللي خلاه يرفد المسؤولية في الدزاير ومين كان يجيب في الحماية؟ كاين بزاف ناس كيما هو راهم مخبيين دروك
twitter,2025-11-16,3,sport,كاين خبر شباب بزاف راح يفرح الجماهير تاع مولودية الجزائر، هاكم التفاصيل
twitter,2025-11-16,0,societe,الحرايق اللي شعلت راهي تخلينا نسقسيو على تبدل المناخ وكيفاش نقدرو نحميو رواحنا من هاد الكوارث
twitter,2025-11-16,1,monde,المغرب ضغط على فرنسا حتى اعترفت بالصحراء المغربية، ودروك فرنسا راهي تحاول ترجع العلاقات مع الدزاير بلا ما تخسر والو بعد التصويت تاع مجلس الأمن
twitter,2025-11-16,3,societe,كاين نشرة خاصة من مصلحة الأرصاد الجوية وتحذيرات بخصوص التوظيف والمسابقات تاع التعليم في العاصمة
twitter,2025-11-16,1,nation,السلطة في الدزاير دارت خدمتها ضد الناس اللي جابو فكر ظلامي وحبوا يطبقوه في بلاد كانت متقدمة، ومشاكل الإسلاميين خلات الدزاير تولي لور بـ تلاتين سنة بسبايب العشرية الكحلة
twitter,2025-11-16,0,societe,مصلحة الأرصاد الجوية حذرت من نو ورعد قوي في ولايات تيسمسيلت ومعسكر وتيارت وسعيدة وسيدي بلعباس وتلمسان نهار اليوم الأحد
twitter,2025-11-16,3,monde,فلسطين كرمت جريدة الأيام نيوز على الخدمة والالتزام تاعها في نقل الحقيقة، كاين تفاصيل كثر في السيت
twitter,2025-11-16,0,economie,أسعار البترول اليوم لحقت لـ تلاتة وستين دولار لخام تكساس يعني قريب تلطاش مية ألف سنتيم، وبرنت سجل تسعة وخمسين دولار
twitter,2025-11-16,3,nation,لازم الواحد يشوف الحقيقة وما ينساش التاريخ تاع الدزاير اللي فيه قوة وتضحيات كبيرة
twitter,2025-11-16,3,monde,فرنسا راهي تنشر في أخبار وهمية وقناعات غالطة، بصح الواحد لازم يفهم بالخف بلي هاد الخطاب فيه بزاف عنصرية ومعاداة للسامية وتلاعب بالحقائق ضد الدزاير
twitter,2025-11-16,3,sport,اليوم العشية الماتش اللخر تاع الجولة العاشرة في التصفيات الأوروبية للمونديال بين لونغليتير وإيرلندا، وراح يكون بتعليق حفيظ دراجي على بيين سبورت
twitter,2025-11-16,3,societe,شوفوا واش داروا سكان حرة النص اليوم مع رجال الحماية المدنية بعد ما طفاو الحريق، وقفة تع جيران صح
twitter,2025-11-16,1,monde,تركيا ومصر راهم يحوسوا يديروا صفقة جديدة على جال غزة، وكاين تلاعبات راهي تصرى في الكواليس مع أطراف لبنانية
twitter,2025-11-16,0,societe,كاين تنبيه من المستوى الأول باللون الأصفر بخصوص حالة البحر نهار اليوم، كاين أمواج عالية ورياح قوية بزاف على طول السواحل الجزائرية من جيجل حتى لبني صاف
twitter,2025-11-16,2,monde,من حزب موميروس لحزب بوديموس، الواحد لازم يعرف بلي السلام هو الخيار الأفضل، والوضع في شمال إفريقيا راهو يتبدل
twitter,2025-11-16,3,economie,هاد الأرقام اللي راهم يمدوا فيها بخصوص الملايير والميزانية قاع غالطة، راهم غير يخلقوا في الفوضى بأخبار كاذبة وتكذيبات كنانفو ما عندها حتى أساس رسمي
